region,subregion,date,cases,deaths,ma_days,lag_days,ma_cases,ma_deaths
Brasil,State,2021-03-21,47441,1246,10,19,79866.1,2454.7000000000003
Brasil,State,2021-03-22,55963,1601,10,19,79254.1,2525.0500000000006
Brasil,State,2021-03-23,85188,3147,10,19,76858.55,2505.2000000000003
Brasil,State,2021-03-24,90892,2316,10,19,72536.20000000001,2416
Brasil,State,2021-03-25,98246,2651,10,19,70918.35,2448.1
Brasil,State,2021-03-26,80338,3510,10,19,73638.3,2646.2000000000003
Brasil,State,2021-03-27,81692,3406,10,19,77291.7,2882.6499999999996
Brasil,State,2021-03-28,46955,1581,10,19,78090.65,2967.8999999999996
Brasil,State,2021-03-29,42606,2012,10,19,74722.70000000001,2930.25
Brasil,State,2021-03-30,86426,3653,10,19,68849,2839.4500000000003
Brasil,State,2021-03-31,88713,3924,10,19,63668.75000000001,2688.9500000000003
Brasil,State,2021-04-01,87759,3652,10,19,61956.5,2641.8500000000004
Brasil,State,2021-04-02,69371,2801,10,19,64213.950000000004,2779.3
Brasil,State,2021-04-03,39350,1909,10,19,68596.6,2990.500000000001
Brasil,State,2021-04-04,32314,1242,10,19,70976.75,3102.1000000000004
Brasil,State,2021-04-05,42665,1909,10,19,69951.5,3029.7
Brasil,State,2021-04-06,85120,4065,10,19,66413.40000000001,2862.6499999999996
Brasil,State,2021-04-07,88676,3671,10,19,62497.55,2718.3
Brasil,State,2021-04-08,88538,4146,10,19,63175.5,2755.95
Brasil,State,2021-04-09,88097,3751,10,19,67453.5,2958.2999999999997
Brasil,State,2021-04-10,66537,2378,10,19,70992.54999999999,3147.5
Brasil,State,2021-04-11,39173,1857,10,19,72380.8,3190.2000000000003
Brasil,State,2021-04-12,39640,1709,10,19,71337.45000000001,3114.1000000000004
Brasil,State,2021-04-13,82640,3754,10,19,67846.2,2943.1500000000005
Brasil,State,2021-04-14,74584,3444,10,19,62781.50000000001,2712.1500000000005
Brasil,State,2021-04-15,71176,3491,10,19,60506.55,2660.7500000000005
Brasil,State,2021-04-16,84374,3337,10,19,62551.55,2776.05
Brasil,State,2021-04-17,68555,2877,10,19,64715.05,2860.1000000000004
Brasil,State,2021-04-18,38834,1521,10,19,64469.950000000004,2841.6
Brasil,State,2021-04-19,36507,1756,10,19,63261.3,2772.1
Brasil,State,2021-04-20,72628,3345,10,19,60843.950000000004,2630.3500000000004
Brasil,State,2021-04-21,73982,3196,10,19,56367.75,2424.6499999999996
Brasil,State,2021-04-22,48101,2051,10,19,54132.00000000001,2336.9999999999995
Brasil,State,2021-04-23,69277,3042,10,19,56417.3,2421.5
Brasil,State,2021-04-24,63774,2766,10,19,59943.80000000001,2559.6000000000004
Brasil,State,2021-04-25,33639,1334,10,19,61517.200000000004,2599.15
Brasil,State,2021-04-26,32387,1380,10,19,60701.149999999994,2527.0499999999997
Brasil,State,2021-04-27,75827,3081,10,19,58975.8,2439.9
Brasil,State,2021-04-28,77268,3007,10,19,56519.799999999996,2304.75
Brasil,State,2021-04-29,68603,3032,10,19,55292.299999999996,2219.55
Brasil,State,2021-04-30,72000,2860,10,19,57716.45,2302
Brasil,State,2021-05-01,58289,2239,10,19,61847.50000000001,2431.55
Brasil,State,2021-05-02,29287,1265,10,19,63892.350000000006,2444.4500000000003
Brasil,State,2021-05-03,38971,1125,10,19,63166.55,2353.25
Brasil,State,2021-05-04,69530,2979,10,19,60596.45,2201.4
Brasil,State,2021-05-05,76366,2770,10,19,57016.649999999994,2008.4500000000003
Brasil,State,2021-05-06,72281,2535,10,19,55820.649999999994,1921.2500000000002
Brasil,State,2021-05-07,76830,2184,10,19,58757.799999999996,1987.3000000000002
Brasil,State,2021-05-08,61749,2080,10,19,63157.65000000001,2110.7000000000003
Brasil,State,2021-05-09,32720,922,10,19,65629,2128.7000000000003
Brasil,State,2021-05-10,36287,1111,10,19,65597.1,2050.65
Brasil,State,2021-05-11,70082,2244,10,19,63410.1,1938.4500000000003
Brasil,State,2021-05-12,76237,2581,10,19,59611.700000000004,1809.7000000000003
Brasil,State,2021-05-13,80018,2277,10,19,58201.899999999994,1773.2500000000002
Brasil,State,2021-05-14,77910,2187,10,19,61231.25,1870.65
Brasil,State,2021-05-15,67348,2001,10,19,65962.65000000001,2019.45
Brasil,State,2021-05-16,37559,1060,10,19,68644.15000000002,2083.5
Brasil,State,2021-05-17,35584,1084,10,19,68553.90000000001,2034.8500000000001
Brasil,State,2021-05-18,74799,2451,10,19,66060.3,1922.7
Brasil,State,2021-05-19,80257,2499,10,19,61961.700000000004,1787
Brasil,State,2021-05-20,83378,2510,10,19,60273.40000000001,1729.8
Brasil,State,2021-05-21,76621,2126,10,19,62740.90000000001,1809.0500000000002
Brasil,State,2021-05-22,67893,1726,10,19,66321.30000000002,1930.0500000000004
Brasil,State,2021-05-23,38490,889,10,19,66721.9,1979.6000000000001
Brasil,State,2021-05-24,37466,861,10,19,65455.9,1950.3
Brasil,State,2021-05-25,74026,2183,10,19,63139.55,1842.4499999999998
Brasil,State,2021-05-26,80231,2463,10,19,59041.9,1704.55
Brasil,State,2021-05-27,64520,2101,10,19,57591.35,1676.8
Brasil,State,2021-05-28,53875,2425,10,19,61030.899999999994,1787.9999999999998
Brasil,State,2021-05-29,75861,1939,10,19,65849.65,1921.4999999999998
Brasil,State,2021-05-30,41447,913,10,19,66236.5,1924.5000000000002
Brasil,State,2021-05-31,36599,965,10,19,63765.05,1835.2500000000005
Brasil,State,2021-06-01,78904,2332,10,19,61627.65,1734.5500000000002
Brasil,State,2021-06-02,96270,2507,10,19,59710.1,1609.7
Brasil,State,2021-06-03,76061,1913,10,19,57993.5,1581.3000000000002
Brasil,State,2021-06-04,43168,1191,10,19,59155.55,1690.5000000000002
Brasil,State,2021-06-05,61660,1670,10,19,64057.100000000006,1841.1000000000001
Brasil,State,2021-06-06,40343,880,10,19,67158.8,1910.1
Brasil,State,2021-06-07,39701,1149,10,19,66403.40000000001,1875.6499999999999
Brasil,State,2021-06-08,55703,2647,10,19,63323.95000000001,1809.3000000000002
Brasil,State,2021-06-09,84846,2389,10,19,61345.850000000006,1761.0000000000002
Brasil,State,2021-06-10,91231,2501,10,19,62594.65,1803.0500000000002
Brasil,State,2021-06-11,86306,2176,10,19,66176.4,1944.7
Brasil,State,2021-06-12,73760,1974,10,19,70323.4,2093.9500000000003
Brasil,State,2021-06-13,36982,1119,10,19,74148.04999999999,2143.6
Brasil,State,2021-06-14,42685,1019,10,19,75788.7,2125.8
Brasil,State,2021-06-15,87119,2683,10,19,73110.40000000001,2043.1000000000001
Brasil,State,2021-06-16,86519,2700,10,19,68732.4,1909.8500000000001
Brasil,State,2021-06-17,76465,2314,10,19,69210.85,1856.5500000000002
Brasil,State,2021-06-18,95432,2475,10,19,73754.90000000001,1920.3000000000002
Brasil,State,2021-06-19,77930,2205,10,19,77471.24999999999,2028.5500000000002
Brasil,State,2021-06-20,44581,1031,10,19,78564.04999999999,2045.7000000000003
Brasil,State,2021-06-21,45396,981,10,19,76667.75,1952.7
Brasil,State,2021-06-22,124239,2103,10,19,73150.55,1813.8
Brasil,State,2021-06-23,77384,2265,10,19,67757.05,1646.0499999999997
Brasil,State,2021-06-24,76610,2038,10,19,63988.8,1544.6499999999999
Brasil,State,2021-06-25,75050,2007,10,19,63517.05000000001,1582.8999999999999
Brasil,State,2021-06-26,60662,1516,10,19,64430.55,1682.05
Brasil,State,2021-06-27,31978,720,10,19,62183,1718.2
Brasil,State,2021-06-28,32049,714,10,19,57966.55,1675.3
Brasil,State,2021-06-29,65948,1938,10,19,54226.3,1580.45
Brasil,State,2021-06-30,47128,2063,10,19,49312.75,1456.1
Brasil,State,2021-07-01,61119,1932,10,19,47007.200000000004,1407.15
Brasil,State,2021-07-02,63565,1875,10,19,48166.100000000006,1462.4
Brasil,State,2021-07-03,53729,1635,10,19,50378.75000000001,1556.25
Brasil,State,2021-07-04,25460,771,10,19,51107.60000000001,1583.6000000000004
Brasil,State,2021-07-05,27929,787,10,19,50581.55,1515.0000000000002
Brasil,State,2021-07-06,61672,1757,10,19,48332.15,1401.3000000000002
Brasil,State,2021-07-07,54146,1584,10,19,44015.700000000004,1278.1000000000001
Brasil,State,2021-07-08,54134,1727,10,19,41539.1,1224.45
Brasil,State,2021-07-09,58440,1472,10,19,42811.65,1263.8
Brasil,State,2021-07-10,44115,1157,10,19,45665.75,1343.1000000000001
Brasil,State,2021-07-11,19144,564,10,19,46049.95,1365.8000000000002
Brasil,State,2021-07-12,19211,779,10,19,44855.65000000001,1331.7500000000002
Brasil,State,2021-07-13,48551,1658,10,19,42730.2,1253.8
Brasil,State,2021-07-14,56089,1535,10,19,38775.75,1151.3
Brasil,State,2021-07-15,54382,1609,10,19,36041.850000000006,1122.1999999999998
Brasil,State,2021-07-16,42903,1389,10,19,37227,1175.1000000000001
Brasil,State,2021-07-17,49029,1271,10,19,40534.3,1249.4499999999998
Brasil,State,2021-07-18,16742,481,10,19,44935.05000000001,1263.65
Brasil,State,2021-07-19,16743,668,10,19,46790.600000000006,1222.55
Brasil,State,2021-07-20,31134,1379,10,19,43912.15,1143.3
Brasil,State,2021-07-21,55828,1400,10,19,41032.3,1048.6
Brasil,State,2021-07-22,48673,1430,10,19,39686.5,1011.3
Brasil,State,2021-07-23,107104,1291,10,19,40929.100000000006,1056.75
Brasil,State,2021-07-24,34647,1080,10,19,43672.65000000001,1134.9
Brasil,State,2021-07-25,18255,479,10,19,45362.850000000006,1143.7
Brasil,State,2021-07-26,21433,625,10,19,44787.15,1096.35
Brasil,State,2021-07-27,43583,1289,10,19,42333.85,1023.0500000000001
Brasil,State,2021-07-28,47040,1372,10,19,36505.65,934.9499999999999
Brasil,State,2021-07-29,41316,1340,10,19,31985.1,905.4
Brasil,State,2021-07-30,40365,883,10,19,32990.35,942.85
Brasil,State,2021-07-31,35083,949,10,19,35006.3,997.5500000000001
Brasil,State,2021-08-01,20352,415,10,19,35862.55,1006.0000000000002
Brasil,State,2021-08-02,18861,544,10,19,35441,970.7500000000001
Brasil,State,2021-08-03,32479,1236,10,19,33694.35,904.55
Brasil,State,2021-08-04,40528,1072,10,19,31081.600000000002,838.1999999999999
Brasil,State,2021-08-05,39479,1126,10,19,29858.800000000003,835.3500000000001
Brasil,State,2021-08-06,42662,957,10,19,30631.9,882.75
Brasil,State,2021-08-07,39530,999,10,19,32235.7,937.8000000000002
Brasil,State,2021-08-08,13893,389,10,19,33110.8,944.2
Brasil,State,2021-08-09,15533,507,10,19,32574.800000000003,919.0000000000001
Brasil,State,2021-08-10,35459,1268,10,19,30727.550000000003,874.1500000000001
Brasil,State,2021-08-11,35438,1044,10,19,28217.55,809.9500000000002
Brasil,State,2021-08-12,35851,1016,10,19,26966.350000000002,787.35
Brasil,State,2021-08-13,32991,892,10,19,28252.950000000004,822.1000000000001
Brasil,State,2021-08-14,29296,912,10,19,30590.150000000005,877.85
Brasil,State,2021-08-15,13766,389,10,19,31551.25,884.9000000000001
Brasil,State,2021-08-16,18175,410,10,19,30982.699999999997,844.5500000000002
Brasil,State,2021-08-17,38993,1094,10,19,29381.45,788.75
Brasil,State,2021-08-18,40162,989,10,19,27418.649999999998,730.85
Brasil,State,2021-08-19,36008,1022,10,19,26676.8,704.5
Brasil,State,2021-08-20,34206,894,10,19,27612.1,726.8000000000001
Brasil,State,2021-08-21,25320,611,10,19,29059,774.7
Brasil,State,2021-08-22,13944,333,10,19,29134.15,783.9000000000001
Brasil,State,2021-08-23,15642,417,10,19,27711.2,752.0000000000001
Brasil,State,2021-08-24,31808,860,10,19,25613.050000000003,696.7
Brasil,State,2021-08-25,29960,887,10,19,23305.300000000003,630.6500000000001
Brasil,State,2021-08-26,30919,870,10,19,22310.65,615.2499999999999
Brasil,State,2021-08-27,27752,818,10,19,22976.3,646.85
Brasil,State,2021-08-28,22944,627,10,19,24135.05,683.2500000000001
Brasil,State,2021-08-29,11263,278,10,19,24293.800000000003,695.5
Brasil,State,2021-08-30,12796,317,10,19,23401.750000000004,677.0000000000001
Brasil,State,2021-08-31,26837,880,10,19,22006.9,634.55
Brasil,State,2021-09-01,25740,696,10,19,20214.850000000002,574.7
Brasil,State,2021-09-02,27021,782,10,19,18868.75,529.8000000000001
Brasil,State,2021-09-03,23604,740,10,19,18547.600000000002,513.35
Brasil,State,2021-09-04,20323,637,10,19,19694.7,537.2500000000001
Brasil,State,2021-09-05,12659,271,10,19,20176.7,550.4000000000001
Brasil,State,2021-09-06,10171,220,10,19,19058.4,536.8
Brasil,State,2021-09-07,13603,327,10,19,17501.300000000003,511.25000000000006
Brasil,State,2021-09-08,14181,249,10,19,15795.400000000001,464.25
Brasil,State,2021-09-09,32820,824,10,19,14709.800000000001,443.45
Brasil,State,2021-09-10,16453,636,10,19,14402.900000000003,472
Brasil,State,2021-09-11,13758,668,10,19,15697.45,520.6500000000001
Brasil,State,2021-09-12,7861,299,10,19,18047.7,558.35
Brasil,State,2021-09-13,8646,283,10,19,24668.949999999997,590.7500000000001
Brasil,State,2021-09-14,13569,678,10,19,29021.35,578.8000000000001
Brasil,State,2021-09-15,13275,801,10,19,27480.500000000004,531.45
Brasil,State,2021-09-16,35446,663,10,19,27202.85,513.1500000000001
Brasil,State,2021-09-17,35333,638,10,19,28519.750000000004,531.7
Brasil,State,2021-09-18,124876,586,10,19,30569.05,567.3000000000001
Brasil,State,2021-09-19,9173,248,10,19,31636.850000000002,584.7
Brasil,State,2021-09-20,9283,265,10,19,31920.6,571.75
Brasil,State,2021-09-21,15375,673,10,19,30620.299999999996,538.8500000000001
Brasil,State,2021-09-22,32582,665,10,19,27991,496.80000000000007
Brasil,State,2021-09-23,24911,629,10,19,21291.25,486.15000000000003
Brasil,State,2021-09-24,18660,680,10,19,16276.800000000001,519.35
Brasil,State,2021-09-25,13859,540,10,19,17295.550000000003,558.15
Brasil,State,2021-09-26,8856,266,10,19,18062.6,566.15
Brasil,State,2021-09-27,9337,194,10,19,17186.600000000002,546.45
Brasil,State,2021-09-28,16877,817,10,19,15388.900000000001,515.75
Brasil,State,2021-09-29,16883,681,10,19,14243.850000000002,471.8
Brasil,State,2021-09-30,21948,608,10,19,14300.600000000004,455.20000000000005
Brasil,State,2021-10-01,18051,490,10,19,15198.850000000002,477.6
Brasil,State,2021-10-02,12386,454,10,19,15946.85,504.45
Brasil,State,2021-10-03,9153,226,10,19,16293.200000000003,506.75000000000006
Brasil,State,2021-10-04,11517,204,10,19,16271.9,484.1500000000001
Brasil,State,2021-10-05,22137,684,10,19,15491.1,448.04999999999995
Brasil,State,2021-10-06,18543,570,10,19,14261.35,411.04999999999995
Brasil,State,2021-10-07,14610,427,10,19,13456.85,382.95
Brasil,State,2021-10-08,18531,630,10,19,13166.000000000002,367.95
Brasil,State,2021-10-09,14803,416,10,19,13312.050000000001,385.24999999999994
Brasil,State,2021-10-10,8412,151,10,19,13105.050000000001,394.75
Brasil,State,2021-10-11,6992,207,10,19,12273.5,380.65
Brasil,State,2021-10-12,7355,175,10,19,11413.050000000001,360.45
Brasil,State,2021-10-13,8367,205,10,19,10531.05,324.1
Brasil,State,2021-10-14,15224,571,10,19,9991.5,300.85
Brasil,State,2021-10-15,14290,507,10,19,10277.350000000002,311.35
Brasil,State,2021-10-16,9759,465,10,19,11141.550000000001,336.65000000000003
Brasil,State,2021-10-17,6185,128,10,19,11943.1,363.20000000000005
Brasil,State,2021-10-18,9316,202,10,19,12422,384.05000000000007
Brasil,State,2021-10-19,13227,379,10,19,12064.5,368.70000000000005
Brasil,State,2021-10-20,15705,398,10,19,11206.849999999999,331.1000000000001
Brasil,State,2021-10-21,16983,466,10,19,11062.800000000001,313
Brasil,State,2021-10-22,13395,447,10,19,11788.550000000001,325.24999999999994
Brasil,State,2021-10-23,11905,350,10,19,12553.550000000001,349.15000000000003
Brasil,State,2021-10-24,4536,119,10,19,12744.6,359.15000000000003
Brasil,State,2021-10-25,7825,207,10,19,12432.55,351.50000000000006
Brasil,State,2021-10-26,13343,403,10,19,11605.25,325.75
Brasil,State,2021-10-27,17116,435,10,19,10624.1,291.9000000000001
Brasil,State,2021-10-28,13685,373,10,19,9886.250000000002,264.80000000000007
Brasil,State,2021-10-29,12679,408,10,19,10175.099999999999,258.45000000000005
Brasil,State,2021-10-30,10012,216,10,19,11034.350000000002,273.35
Brasil,State,2021-10-31,6130,133,10,19,11287.8,283.65
Brasil,State,2021-11-01,4625,103,10,19,10973.05,276
Brasil,State,2021-11-02,5918,152,10,19,10274.7,254.25000000000003
Brasil,State,2021-11-03,16300,190,10,19,9583.300000000001,224.70000000000002
Brasil,State,2021-11-04,13246,434,10,19,9382.950000000003,209.90000000000003
Brasil,State,2021-11-05,12991,382,10,19,9915.3,216.25000000000003
Brasil,State,2021-11-06,11173,303,10,19,10903.45,229.85
Brasil,State,2021-11-07,5661,70,10,19,11883,260.15
Brasil,State,2021-11-08,6875,120,10,19,11969.800000000001,289.45000000000005
Brasil,State,2021-11-09,11809,208,10,19,11175.449999999999,276.85
Brasil,State,2021-11-10,14980,268,10,19,10215.8,242.80000000000004
Brasil,State,2021-11-11,15538,240,10,19,9472.95,219.15000000000003
Brasil,State,2021-11-12,14596,621,10,19,9615.05,226.45000000000002
Brasil,State,2021-11-13,9358,307,10,19,10213.9,249.40000000000003
Brasil,State,2021-11-14,4301,65,10,19,10468.300000000003,258.40000000000003
Brasil,State,2021-11-15,2743,70,10,19,10158.2,256.8
Brasil,State,2021-11-16,6564,142,10,19,9297.500000000002,246.6
Brasil,State,2021-11-17,13112,377,10,19,8275.65,214.65000000000003
Brasil,State,2021-11-18,11401,272,10,19,7929.7,189.25
Brasil,State,2021-11-19,12371,236,10,19,8480.3,198.84999999999997
Brasil,State,2021-11-20,8216,208,10,19,9354.1,220
Brasil,State,2021-11-21,5088,96,10,19,10046.050000000003,239.04999999999998
Brasil,State,2021-11-22,4609,126,10,19,9999.250000000002,239.70000000000002
Brasil,State,2021-11-23,12426,294,10,19,9343.85,222.6
Brasil,State,2021-11-24,12245,270,10,19,8556.5,207.1
Brasil,State,2021-11-25,12275,288,10,19,8266.550000000001,207.10000000000002
Brasil,State,2021-11-26,10871,305,10,19,8729.550000000001,221.60000000000002
Brasil,State,2021-11-27,7869,227,10,19,9454.350000000002,233.70000000000002
Brasil,State,2021-11-28,3536,80,10,19,9730,234.20000000000002
Brasil,State,2021-11-29,4489,118,10,19,9397.75,225
Brasil,State,2021-11-30,10299,326,10,19,8776.65,207.95000000000002
Brasil,State,2021-12-01,12265,268,10,19,8154.7,188.45000000000005
Brasil,State,2021-12-02,11928,196,10,19,8025.0999999999995,181.50000000000003
Brasil,State,2021-12-03,10620,234,10,19,8468.1,191.15000000000003
Brasil,State,2021-12-04,7406,146,10,19,9011.000000000002,203.15
Brasil,State,2021-12-05,4692,71,10,19,9062.300000000001,202.30000000000004
Brasil,State,2021-12-06,6015,132,10,19,8421.45,186.65000000000003
Brasil,State,2021-12-07,10133,261,10,19,7426.75,170.20000000000005
Brasil,State,2021-12-08,10132,239,10,19,6518.6,155.05
Brasil,State,2021-12-09,8751,199,10,19,5974.4000000000005,143.95000000000002
Brasil,State,2021-12-10,7063,228,10,19,5841.85,153.65
Brasil,State,2021-12-11,2684,53,10,19,5743.200000000001,164.54999999999998
Brasil,State,2021-12-12,1615,82,10,19,5336.75,160.95000000000002
Brasil,State,2021-12-13,2770,45,10,19,4660.550000000001,152.74999999999997
Brasil,State,2021-12-14,4372,113,10,19,3908.350000000001,140.5
Brasil,State,2021-12-15,5075,298,10,19,3322.4500000000003,126.05
Brasil,State,2021-12-16,3659,123,10,19,3153.5,119.7
Brasil,State,2021-12-17,4360,198,10,19,3296.1500000000005,123.94999999999999
Brasil,State,2021-12-18,2381,138,10,19,3433.8500000000004,131.45
Brasil,State,2021-12-19,1458,55,10,19,3464,138.15
Brasil,State,2021-12-20,2638,83,10,19,3354.15,128.15
Brasil,State,2021-12-21,3730,71,10,19,3326.65,110.7
Brasil,State,2021-12-22,3422,149,10,19,3579.5000000000005,99.9
Brasil,State,2021-12-23,3717,128,10,19,4079.9000000000005,95.60000000000001
Brasil,State,2021-12-24,4028,164,10,19,4797.15,100.25
Brasil,State,2021-12-25,3222,47,10,19,5713.549999999999,106.55000000000001
Brasil,State,2021-12-26,4962,25,10,19,6518.65,110.55000000000001
Brasil,State,2021-12-27,8114,80,10,19,6818,105.45
Brasil,State,2021-12-28,8635,170,10,19,6760.55,95.25000000000001
Brasil,State,2021-12-29,9549,116,10,19,7110.549999999999,86.30000000000001
Brasil,State,2021-12-30,12875,148,10,19,8310.199999999999,88.44999999999999
Brasil,State,2021-12-31,9595,86,10,19,10268.25,100.30000000000001
Brasil,State,2022-01-01,3544,32,10,19,13367.75,110.10000000000002
Brasil,State,2022-01-02,2446,41,10,19,17530.95,113.6
Brasil,State,2022-01-03,12299,72,10,19,21726.850000000002,111.39999999999999
Brasil,State,2022-01-04,18944,182,10,19,24265.200000000004,105.45
Brasil,State,2022-01-05,28401,127,10,19,26097.300000000003,102.15
Brasil,State,2022-01-06,46665,174,10,19,30872.100000000002,108.95
Brasil,State,2022-01-07,53348,146,10,19,38722.90000000001,119.00000000000001
Brasil,State,2022-01-08,48754,96,10,19,47299.35,130.10000000000002
Brasil,State,2022-01-09,24437,49,10,19,56031.9,138.75
Brasil,State,2022-01-10,34675,119,10,19,61495.350000000006,143.05
